txn_id,txn_date,customer_id,product_id,quantity,age,gender,gender_encoded,age_scaled,product_name,super_category,category,brand,base_price,discount_percent,monthly_sales_volume,avg_rating,return_rate_percent,profit_margin_percent,is_perishable,shelf_life_days,launch_date,category_encoded,brand_encoded,is_perishable_encoded,super_category_encoded,base_price_scaled,monthly_sales_volume_scaled,avg_rating_scaled,return_rate_percent_scaled,sentiment_score,last_updated,product_price,total_price,age_group,popularity_index
TXN-AB058514,2026-01-23,CUST015,P00667,1,22,M,1,0.06976744186046513,Real Mixed Fruit Juice,Beverages,Cold Drinks & Juices,Real,120,0,668,3.2,37.89,29.3,No,605,2022-10-12,4,61,0,0,0.14666666666666664,0.2191416635017091,0.0,0.9735406437534098,0.57,2026-01-18,120.0,120.0,19-35,925
TXN-18E4C1E5,2026-01-24,CUST030,P00667,1,23,M,1,0.09302325581395343,Real Mixed Fruit Juice,Beverages,Cold Drinks & Juices,Real,120,0,668,3.2,37.89,29.3,No,605,2022-10-12,4,61,0,0,0.14666666666666664,0.2191416635017091,0.0,0.9735406437534098,0.57,2026-01-18,120.0,120.0,19-35,925
T000224,2025-12-16,CUST023,P00454,2,58,M,1,0.9069767441860465,Aashirvaad Toor Dal,Staples,"Atta, Rice & Dal",Aashirvaad,445,10,996,4.1,19.71,31.42,No,276,2020-03-18,0,1,0,5,0.6281481481481481,0.34371439422711736,0.529411764705882,0.477632296781233,0.25,2026-01-18,400.5,801.0,51-65,905
T000226,2025-12-16,CUST023,P00380,1,58,M,1,0.9069767441860465,Daawat Masoor Dal,Staples,"Atta, Rice & Dal",Daawat,328,20,1083,4.3,14.45,34.11,No,477,2020-10-01,0,17,0,5,0.45481481481481484,0.37675655146221043,0.6470588235294115,0.33415166393889795,0.14,2026-01-18,262.4,262.4,51-65,846
TXN-1B592265,2025-12-27,CUST029,P00380,1,38,M,1,0.4418604651162791,Daawat Masoor Dal,Staples,"Atta, Rice & Dal",Daawat,328,20,1083,4.3,14.45,34.11,No,477,2020-10-01,0,17,0,5,0.45481481481481484,0.37675655146221043,0.6470588235294115,0.33415166393889795,0.14,2026-01-18,262.4,262.4,36-50,846
T000020,2025-12-28,CUST003,P00380,1,31,O,2,0.2790697674418604,Daawat Masoor Dal,Staples,"Atta, Rice & Dal",Daawat,328,20,1083,4.3,14.45,34.11,No,477,2020-10-01,0,17,0,5,0.45481481481481484,0.37675655146221043,0.6470588235294115,0.33415166393889795,0.14,2026-01-18,262.4,262.4,19-35,846
T000247,2025-12-16,CUST024,P00031,3,33,O,2,0.32558139534883723,Oral-B Toothbrush,Personal Care,Oral Care,Oral-B,163,20,503,4.2,16.34,25.82,No,332,2023-01-22,9,51,0,3,0.21037037037037035,0.15647550322825673,0.588235294117647,0.38570649208947083,0.62,2026-01-18,130.4,391.20000000000005,19-35,819
TXN-289D651F,2026-01-05,CUST008,P00031,1,62,F,0,0.9999999999999999,Oral-B Toothbrush,Personal Care,Oral Care,Oral-B,163,20,503,4.2,16.34,25.82,No,332,2023-01-22,9,51,0,3,0.21037037037037035,0.15647550322825673,0.588235294117647,0.38570649208947083,0.62,2026-01-18,130.4,130.4,51-65,819
T000248,2025-12-16,CUST024,P00736,1,33,O,2,0.32558139534883723,B Natural Diet Soft Drink,Beverages,Cold Drinks & Juices,B Natural,36,5,1260,3.9,24.65,28.72,No,563,2022-10-18,4,5,0,0,0.02222222222222222,0.4439802506646411,0.4117647058823526,0.6123840698308783,0.54,2026-01-18,34.2,34.2,19-35,781
TXN-81EA1398,2025-12-29,CUST006,P00736,1,52,F,0,0.7674418604651162,B Natural Diet Soft Drink,Beverages,Cold Drinks & Juices,B Natural,36,5,1260,3.9,24.65,28.72,No,563,2022-10-18,4,5,0,0,0.02222222222222222,0.4439802506646411,0.4117647058823526,0.6123840698308783,0.54,2026-01-18,34.2,34.2,51-65,781
T000249,2025-12-16,CUST024,P00046,1,33,O,2,0.32558139534883723,Emami Healthy & Tasty Desi Ghee,Staples,Edible Oils & Ghee,Emami Healthy & Tasty,576,5,340,3.9,24.14,36.48,No,523,2021-10-16,6,23,0,5,0.8222222222222222,0.0945689327763008,0.4117647058823526,0.5984724495362793,1.0,2026-01-18,547.2,547.2,19-35,773
TXN-414ACD6B,2026-01-01,CUST018,P00046,1,31,O,2,0.2790697674418604,Emami Healthy & Tasty Desi Ghee,Staples,Edible Oils & Ghee,Emami Healthy & Tasty,576,5,340,3.9,24.14,36.48,No,523,2021-10-16,6,23,0,5,0.8222222222222222,0.0945689327763008,0.4117647058823526,0.5984724495362793,1.0,2026-01-18,547.2,547.2,19-35,773
T000250,2025-12-16,CUST024,P00871,4,33,O,2,0.32558139534883723,Heritage Brown Eggs,Fresh,Dairy & Eggs,Heritage,209,0,786,3.8,24.61,27.24,Yes,10,2023-02-17,5,34,1,1,0.2785185185185185,0.2639574629699962,0.3529411764705881,0.6112929623567922,0.47,2026-01-18,209.0,836.0,19-35,852
TXN-C0AA92CF,2025-12-28,CUST006,P00871,1,52,F,0,0.7674418604651162,Heritage Brown Eggs,Fresh,Dairy & Eggs,Heritage,209,0,786,3.8,24.61,27.24,Yes,10,2023-02-17,5,34,1,1,0.2785185185185185,0.2639574629699962,0.3529411764705881,0.6112929623567922,0.47,2026-01-18,209.0,209.0,51-65,852
T000295,2025-12-16,CUST027,P00221,2,38,F,0,0.4418604651162791,Thums Up Diet Soft Drink,Beverages,Cold Drinks & Juices,Thums Up,131,10,816,3.7,28.35,34.58,No,432,2024-01-16,4,75,0,0,0.16296296296296295,0.2753513102924421,0.2941176470588236,0.7133115111838517,0.54,2026-01-18,117.9,235.8,36-50,554
T000297,2025-12-16,CUST027,P00177,4,38,F,0,0.4418604651162791,Nestle Ladoo,Snacks,Chocolates & Sweets,Nestle,327,20,827,3.7,26.33,28.89,No,425,2021-05-11,2,50,0,4,0.4533333333333333,0.27952905431067226,0.2941176470588236,0.6582105837424986,0.43,2026-01-18,261.6,1046.4,36-50,915
TXN-EEC09EF1,2025-12-21,CUST026,P00177,1,34,F,0,0.34883720930232553,Nestle Ladoo,Snacks,Chocolates & Sweets,Nestle,327,20,827,3.7,26.33,28.89,No,425,2021-05-11,2,50,0,4,0.4533333333333333,0.27952905431067226,0.2941176470588236,0.6582105837424986,0.43,2026-01-18,261.6,261.6,19-35,915
TXN-183E2D9D,2026-01-03,CUST028,P00177,1,19,M,1,0.0,Nestle Ladoo,Snacks,Chocolates & Sweets,Nestle,327,20,827,3.7,26.33,28.89,No,425,2021-05-11,2,50,0,4,0.4533333333333333,0.27952905431067226,0.2941176470588236,0.6582105837424986,0.43,2026-01-18,261.6,261.6,19-35,915
TXN-621C778A,2026-01-04,CUST015,P00177,1,22,M,1,0.06976744186046513,Nestle Ladoo,Snacks,Chocolates & Sweets,Nestle,327,20,827,3.7,26.33,28.89,No,425,2021-05-11,2,50,0,4,0.4533333333333333,0.27952905431067226,0.2941176470588236,0.6582105837424986,0.43,2026-01-18,261.6,261.6,19-35,915
TXN-1842BE4B,2026-01-14,CUST028,P00177,1,19,M,1,0.0,Nestle Ladoo,Snacks,Chocolates & Sweets,Nestle,327,20,827,3.7,26.33,28.89,No,425,2021-05-11,2,50,0,4,0.4533333333333333,0.27952905431067226,0.2941176470588236,0.6582105837424986,0.43,2026-01-18,261.6,261.6,19-35,915
T000065,2025-12-17,CUST005,P00703,1,41,M,1,0.5116279069767442,Coca-Cola Iced Tea,Beverages,Cold Drinks & Juices,Coca-Cola,124,5,235,3.7,28.89,29.87,No,432,2023-02-10,4,13,0,0,0.15259259259259259,0.05469046714774022,0.2941176470588236,0.7280414620840153,0.4,2026-01-18,117.8,117.8,36-50,781
T000058,2025-12-22,CUST005,P00703,3,41,M,1,0.5116279069767442,Coca-Cola Iced Tea,Beverages,Cold Drinks & Juices,Coca-Cola,124,5,235,3.7,28.89,29.87,No,432,2023-02-10,4,13,0,0,0.15259259259259259,0.05469046714774022,0.2941176470588236,0.7280414620840153,0.4,2026-01-18,117.8,353.4,36-50,781
T000066,2025-12-17,CUST005,P00164,2,41,M,1,0.5116279069767442,Tata Tea Herbal Tea,Beverages,Tea & Coffee,Tata Tea,192,15,665,4.0,20.72,31.25,No,229,2020-04-13,11,74,0,0,0.25333333333333335,0.21800227876946449,0.47058823529411753,0.5051827605019095,0.58,2026-01-18,163.2,326.4,36-50,615
T000067,2025-12-17,CUST005,P00094,1,41,M,1,0.5116279069767442,Ferrero Dark Chocolate,Snacks,Chocolates & Sweets,Ferrero,127,5,925,4.8,6.58,29.13,No,586,2023-02-15,2,25,0,4,0.15703703703703703,0.31674895556399546,0.9411764705882348,0.11947626841243864,0.47,2026-01-18,120.65,120.65,36-50,642
T000068,2025-12-17,CUST005,P00688,1,41,M,1,0.5116279069767442,FreshBasket Cauliflower,Fresh,Fruits & Vegetables,FreshBasket,40,0,941,3.9,22.39,36.78,Yes,6,2022-01-26,7,29,1,1,0.028148148148148144,0.3228256741359666,0.4117647058823526,0.5507364975450082,0.77,2026-01-18,40.0,40.0,36-50,833
TXN-194671D9,2025-12-31,CUST020,P00688,1,49,M,1,0.6976744186046512,FreshBasket Cauliflower,Fresh,Fruits & Vegetables,FreshBasket,40,0,941,3.9,22.39,36.78,Yes,6,2022-01-26,7,29,1,1,0.028148148148148144,0.3228256741359666,0.4117647058823526,0.5507364975450082,0.77,2026-01-18,40.0,40.0,36-50,833
TXN-CCF51B8B,2026-01-01,CUST029,P00688,1,38,M,1,0.4418604651162791,FreshBasket Cauliflower,Fresh,Fruits & Vegetables,FreshBasket,40,0,941,3.9,22.39,36.78,Yes,6,2022-01-26,7,29,1,1,0.028148148148148144,0.3228256741359666,0.4117647058823526,0.5507364975450082,0.77,2026-01-18,40.0,40.0,36-50,833
TXN-89E20151,2026-01-03,CUST003,P00688,3,31,O,2,0.2790697674418604,FreshBasket Cauliflower,Fresh,Fruits & Vegetables,FreshBasket,40,0,941,3.9,22.39,36.78,Yes,6,2022-01-26,7,29,1,1,0.028148148148148144,0.3228256741359666,0.4117647058823526,0.5507364975450082,0.77,2026-01-18,40.0,120.0,19-35,833
T000208,2025-12-17,CUST022,P00002,1,54,O,2,0.813953488372093,Pepsi Soft Drink,Beverages,Cold Drinks & Juices,Pepsi,75,5,1109,4.2,17.68,29.25,No,609,2021-03-27,4,57,0,0,0.07999999999999999,0.3866312191416635,0.588235294117647,0.42225859247135844,0.42,2026-01-18,71.25,71.25,51-65,601
TXN-92BDFFC5,2026-01-06,CUST026,P00002,1,34,F,0,0.34883720930232553,Pepsi Soft Drink,Beverages,Cold Drinks & Juices,Pepsi,75,5,1109,4.2,17.68,29.25,No,609,2021-03-27,4,57,0,0,0.07999999999999999,0.3866312191416635,0.588235294117647,0.42225859247135844,0.42,2026-01-18,71.25,71.25,19-35,601
T000209,2025-12-17,CUST022,P00106,4,54,O,2,0.813953488372093,Daawat Basmati Rice,Staples,"Atta, Rice & Dal",Daawat,369,20,1163,4.4,13.14,31.04,No,481,2022-07-18,0,17,0,5,0.5155555555555555,0.4071401443220661,0.7058823529411764,0.298417894162575,0.23,2026-01-18,295.2,1180.8,51-65,773
T000210,2025-12-17,CUST022,P00270,2,54,O,2,0.813953488372093,Thums Up Mixed Fruit Juice,Beverages,Cold Drinks & Juices,Thums Up,21,15,367,3.6,29.04,27.43,No,189,2021-11-17,4,75,0,0,0.0,0.10482339536650209,0.23529411764705865,0.7321331151118385,0.88,2026-01-18,17.85,35.7,51-65,756
TXN-0C4D6C3A,2026-01-04,CUST015,P00270,1,22,M,1,0.06976744186046513,Thums Up Mixed Fruit Juice,Beverages,Cold Drinks & Juices,Thums Up,21,15,367,3.6,29.04,27.43,No,189,2021-11-17,4,75,0,0,0.0,0.10482339536650209,0.23529411764705865,0.7321331151118385,0.88,2026-01-18,17.85,17.85,19-35,756
T000227,2025-12-17,CUST023,P00387,4,58,M,1,0.9069767441860465,Saffola Desi Ghee,Staples,Edible Oils & Ghee,Saffola,196,15,916,4.0,20.63,37.58,No,600,2020-02-15,6,65,0,5,0.25925925925925924,0.31333080136726166,0.47058823529411753,0.5027277686852155,0.51,2026-01-18,166.6,666.4,51-65,826
T000059,2025-12-22,CUST005,P00387,1,41,M,1,0.5116279069767442,Saffola Desi Ghee,Staples,Edible Oils & Ghee,Saffola,196,15,916,4.0,20.63,37.58,No,600,2020-02-15,6,65,0,5,0.25925925925925924,0.31333080136726166,0.47058823529411753,0.5027277686852155,0.51,2026-01-18,166.6,166.6,36-50,826
TXN-81F8471E,2025-12-22,CUST006,P00387,3,52,F,0,0.7674418604651162,Saffola Desi Ghee,Staples,Edible Oils & Ghee,Saffola,196,15,916,4.0,20.63,37.58,No,600,2020-02-15,6,65,0,5,0.25925925925925924,0.31333080136726166,0.47058823529411753,0.5027277686852155,0.51,2026-01-18,166.6,499.79999999999995,51-65,826
T000228,2025-12-17,CUST023,P00814,4,58,M,1,0.9069767441860465,Lifebuoy Shampoo,Personal Care,Bath & Body,Lifebuoy,132,0,591,4.0,20.94,39.41,No,391,2023-08-29,1,39,0,3,0.16444444444444442,0.189897455374098,0.47058823529411753,0.5111838516093836,0.12,2026-01-18,132.0,528.0,51-65,781
TXN-6F2C9128,2026-01-04,CUST002,P00814,2,50,F,0,0.7209302325581396,Lifebuoy Shampoo,Personal Care,Bath & Body,Lifebuoy,132,0,591,4.0,20.94,39.41,No,391,2023-08-29,1,39,0,3,0.16444444444444442,0.189897455374098,0.47058823529411753,0.5111838516093836,0.12,2026-01-18,132.0,264.0,36-50,781
T000229,2025-12-17,CUST023,P00301,3,58,M,1,0.9069767441860465,Oral-B Toothpaste,Personal Care,Oral Care,Oral-B,189,15,264,3.8,25.14,37.2,No,225,2021-06-23,9,51,0,3,0.24888888888888885,0.0657045195594379,0.3529411764705881,0.6257501363884344,0.1,2026-01-18,160.65,481.95000000000005,51-65,905
TXN-16ED7B68,2025-12-28,CUST001,P00301,1,54,O,2,0.813953488372093,Oral-B Toothpaste,Personal Care,Oral Care,Oral-B,189,15,264,3.8,25.14,37.2,No,225,2021-06-23,9,51,0,3,0.24888888888888885,0.0657045195594379,0.3529411764705881,0.6257501363884344,0.1,2026-01-18,160.65,160.65,51-65,905
T000230,2025-12-17,CUST023,P00582,4,58,M,1,0.9069767441860465,Fortune Mustard Oil,Staples,Edible Oils & Ghee,Fortune,414,0,631,4.3,15.75,36.67,No,464,2021-02-04,6,27,0,5,0.5822222222222222,0.20508925180402582,0.6470588235294115,0.3696126568466994,0.32,2026-01-18,414.0,1656.0,51-65,925
T000259,2025-12-26,CUST024,P00582,3,33,O,2,0.32558139534883723,Fortune Mustard Oil,Staples,Edible Oils & Ghee,Fortune,414,0,631,4.3,15.75,36.67,No,464,2021-02-04,6,27,0,5,0.5822222222222222,0.20508925180402582,0.6470588235294115,0.3696126568466994,0.32,2026-01-18,414.0,1242.0,19-35,925
TXN-5EF1F267,2026-01-08,CUST007,P00582,1,51,M,1,0.7441860465116278,Fortune Mustard Oil,Staples,Edible Oils & Ghee,Fortune,414,0,631,4.3,15.75,36.67,No,464,2021-02-04,6,27,0,5,0.5822222222222222,0.20508925180402582,0.6470588235294115,0.3696126568466994,0.32,2026-01-18,414.0,414.0,51-65,925
T000231,2025-12-17,CUST023,P00097,3,58,M,1,0.9069767441860465,Nestle Dark Chocolate,Snacks,Chocolates & Sweets,Nestle,96,0,478,4.9,2.35,36.48,No,318,2022-03-06,2,50,0,4,0.1111111111111111,0.14698063045955184,1.0000000000000002,0.004091653027823237,0.25,2026-01-18,96.0,288.0,51-65,781
TXN-396064A8,2025-12-27,CUST025,P00097,1,30,O,2,0.2558139534883721,Nestle Dark Chocolate,Snacks,Chocolates & Sweets,Nestle,96,0,478,4.9,2.35,36.48,No,318,2022-03-06,2,50,0,4,0.1111111111111111,0.14698063045955184,1.0000000000000002,0.004091653027823237,0.25,2026-01-18,96.0,96.0,19-35,781
T000304,2025-12-17,CUST027,P00215,1,38,F,0,0.4418604651162791,Dove Hand Wash,Personal Care,Bath & Body,Dove,90,15,381,4.6,9.02,28.47,No,586,2021-10-30,1,22,0,3,0.10222222222222221,0.11014052411697683,0.8235294117647054,0.18603382433169666,0.27,2026-01-18,76.5,76.5,36-50,905
T000154,2025-12-21,CUST017,P00215,2,53,M,1,0.7906976744186046,Dove Hand Wash,Personal Care,Bath & Body,Dove,90,15,381,4.6,9.02,28.47,No,586,2021-10-30,1,22,0,3,0.10222222222222221,0.11014052411697683,0.8235294117647054,0.18603382433169666,0.27,2026-01-18,76.5,153.0,51-65,905
TXN-6F2C9128,2026-01-04,CUST002,P00215,2,50,F,0,0.7209302325581396,Dove Hand Wash,Personal Care,Bath & Body,Dove,90,15,381,4.6,9.02,28.47,No,586,2021-10-30,1,22,0,3,0.10222222222222221,0.11014052411697683,0.8235294117647054,0.18603382433169666,0.27,2026-01-18,76.5,153.0,36-50,905
T000016,2025-12-18,CUST002,P00553,4,50,F,0,0.7209302325581396,Amul Curd,Fresh,Dairy & Eggs,Amul,31,5,871,4.4,13.78,35.74,Yes,12,2023-11-18,5,3,1,1,0.014814814814814815,0.29624003038359287,0.7058823529411764,0.31587561374795414,0.53,2026-01-18,29.45,117.8,36-50,805
TXN-3A5E50B9,2025-12-28,CUST004,P00553,1,41,M,1,0.5116279069767442,Amul Curd,Fresh,Dairy & Eggs,Amul,31,5,871,4.4,13.78,35.74,Yes,12,2023-11-18,5,3,1,1,0.014814814814814815,0.29624003038359287,0.7058823529411764,0.31587561374795414,0.53,2026-01-18,29.45,29.45,36-50,805
T000061,2025-12-19,CUST005,P00859,3,41,M,1,0.5116279069767442,India Gate Moong Dal,Staples,"Atta, Rice & Dal",India Gate,85,5,433,3.9,23.37,30.32,No,592,2020-07-24,0,35,0,5,0.0948148148148148,0.12988985947588302,0.4117647058823526,0.5774686306601201,0.78,2026-01-18,80.75,242.25,36-50,729
TXN-5B25B702,2026-01-18,CUST022,P00859,1,54,O,2,0.813953488372093,India Gate Moong Dal,Staples,"Atta, Rice & Dal",India Gate,85,5,433,3.9,23.37,30.32,No,592,2020-07-24,0,35,0,5,0.0948148148148148,0.12988985947588302,0.4117647058823526,0.5774686306601201,0.78,2026-01-18,80.75,80.75,51-65,729
T000293,2025-12-19,CUST027,P00332,3,38,F,0,0.4418604651162791,Tata Sampann Chickpeas,Staples,"Atta, Rice & Dal",Tata Sampann,158,0,1164,3.5,31.1,30.24,No,218,2022-02-07,0,73,0,5,0.20296296296296296,0.40751993923281427,0.17647058823529416,0.7883251500272778,0.7,2026-01-18,158.0,474.0,36-50,789
TXN-953459B8,2026-01-21,CUST023,P00332,1,58,M,1,0.9069767441860465,Tata Sampann Chickpeas,Staples,"Atta, Rice & Dal",Tata Sampann,158,0,1164,3.5,31.1,30.24,No,218,2022-02-07,0,73,0,5,0.20296296296296296,0.40751993923281427,0.17647058823529416,0.7883251500272778,0.7,2026-01-18,158.0,158.0,51-65,789
T000294,2025-12-19,CUST027,P00685,3,38,F,0,0.4418604651162791,Mars Dark Chocolate,Snacks,Chocolates & Sweets,Mars,111,10,465,4.3,15.06,39.29,No,307,2022-07-08,2,43,0,4,0.13333333333333333,0.1420432966198253,0.6470588235294115,0.35079105291871254,0.85,2026-01-18,99.9,299.70000000000005,36-50,899
TXN-6AF2D80C,2026-01-09,CUST003,P00685,1,31,O,2,0.2790697674418604,Mars Dark Chocolate,Snacks,Chocolates & Sweets,Mars,111,10,465,4.3,15.06,39.29,No,307,2022-07-08,2,43,0,4,0.13333333333333333,0.1420432966198253,0.6470588235294115,0.35079105291871254,0.85,2026-01-18,99.9,99.9,19-35,899
TXN-1842BE4B,2026-01-14,CUST028,P00685,2,19,M,1,0.0,Mars Dark Chocolate,Snacks,Chocolates & Sweets,Mars,111,10,465,4.3,15.06,39.29,No,307,2022-07-08,2,43,0,4,0.13333333333333333,0.1420432966198253,0.6470588235294115,0.35079105291871254,0.85,2026-01-18,99.9,199.8,19-35,899
TXN-DE67A168,2025-12-19,CUST006,P00315,3,52,F,0,0.7674418604651162,Emami Healthy & Tasty Olive Oil,Staples,Edible Oils & Ghee,Emami Healthy & Tasty,172,10,265,3.9,22.49,31.42,No,399,2021-03-29,6,23,0,5,0.2237037037037037,0.06608431447018609,0.4117647058823526,0.5534642662302237,0.66,2026-01-18,154.8,464.40000000000003,51-65,819
TXN-DE67A168,2025-12-19,CUST006,P00147,1,52,F,0,0.7674418604651162,Continental Green Tea,Beverages,Tea & Coffee,Continental,459,15,159,4.4,14.73,30.78,No,625,2021-07-16,11,15,0,0,0.6488888888888888,0.025826053930877328,0.7058823529411764,0.34178941625750137,0.57,2026-01-18,390.15,390.15,51-65,840
TXN-1B858B32,2025-12-29,CUST019,P00147,1,45,O,2,0.6046511627906977,Continental Green Tea,Beverages,Tea & Coffee,Continental,459,15,159,4.4,14.73,30.78,No,625,2021-07-16,11,15,0,0,0.6488888888888888,0.025826053930877328,0.7058823529411764,0.34178941625750137,0.57,2026-01-18,390.15,390.15,36-50,840
TXN-30C9881B,2026-01-24,CUST006,P00147,1,52,F,0,0.7674418604651162,Continental Green Tea,Beverages,Tea & Coffee,Continental,459,15,159,4.4,14.73,30.78,No,625,2021-07-16,11,15,0,0,0.6488888888888888,0.025826053930877328,0.7058823529411764,0.34178941625750137,0.57,2026-01-18,390.15,390.15,51-65,840
T000042,2025-12-20,CUST004,P00798,3,41,M,1,0.5116279069767442,B Natural Fruit Juice,Beverages,Cold Drinks & Juices,B Natural,43,10,724,4.8,6.3,31.0,No,531,2022-02-11,4,5,0,0,0.0325925925925926,0.24041017850360807,0.9411764705882348,0.11183851609383524,0.68,2026-01-18,38.7,116.10000000000001,36-50,739
T000217,2025-12-20,CUST022,P00131,1,54,O,2,0.813953488372093,Kurkure Roasted Peanuts,Snacks,Snacks & Biscuits,Kurkure,59,5,706,4.6,10.31,27.86,No,349,2024-01-16,10,37,0,4,0.056296296296296296,0.23357387011014052,0.8235294117647054,0.22122204037097654,0.7,2026-01-18,56.05,56.05,51-65,601
T000320,2025-12-20,CUST028,P00395,3,19,M,1,0.0,Patanjali Body Wash,Personal Care,Bath & Body,Patanjali,43,15,380,4.4,12.95,34.56,No,338,2022-05-22,1,55,0,3,0.0325925925925926,0.10976072920622865,0.7058823529411764,0.29323513366066556,0.83,2026-01-18,36.55,109.64999999999999,19-35,935
T000327,2025-12-23,CUST029,P00395,2,38,M,1,0.4418604651162791,Patanjali Body Wash,Personal Care,Bath & Body,Patanjali,43,15,380,4.4,12.95,34.56,No,338,2022-05-22,1,55,0,3,0.0325925925925926,0.10976072920622865,0.7058823529411764,0.29323513366066556,0.83,2026-01-18,36.55,73.1,36-50,935
TXN-9F825708,2025-12-26,CUST029,P00395,1,38,M,1,0.4418604651162791,Patanjali Body Wash,Personal Care,Bath & Body,Patanjali,43,15,380,4.4,12.95,34.56,No,338,2022-05-22,1,55,0,3,0.0325925925925926,0.10976072920622865,0.7058823529411764,0.29323513366066556,0.83,2026-01-18,36.55,36.55,36-50,935
TXN-11618D3A,2026-01-03,CUST015,P00395,1,22,M,1,0.06976744186046513,Patanjali Body Wash,Personal Care,Bath & Body,Patanjali,43,15,380,4.4,12.95,34.56,No,338,2022-05-22,1,55,0,3,0.0325925925925926,0.10976072920622865,0.7058823529411764,0.29323513366066556,0.83,2026-01-18,36.55,36.55,19-35,935
T000321,2025-12-20,CUST028,P00137,3,19,M,1,0.0,24 Mantra Brown Rice,Staples,"Atta, Rice & Dal",24 Mantra,406,5,884,4.0,20.02,38.81,No,442,2021-03-17,0,0,0,5,0.5703703703703704,0.3011773642233194,0.47058823529411753,0.486088379705401,0.37,2026-01-18,385.7,1157.1,19-35,789
T000322,2025-12-20,CUST028,P00008,2,19,M,1,0.0,Patanjali Toor Dal,Staples,"Atta, Rice & Dal",Patanjali,187,0,622,4.8,5.7,29.23,No,397,2023-09-04,0,55,0,5,0.2459259259259259,0.20167109760729207,0.9411764705882348,0.09547190398254227,0.17,2026-01-18,187.0,374.0,19-35,888
TXN-3B719E52,2025-12-28,CUST011,P00008,1,41,M,1,0.5116279069767442,Patanjali Toor Dal,Staples,"Atta, Rice & Dal",Patanjali,187,0,622,4.8,5.7,29.23,No,397,2023-09-04,0,55,0,5,0.2459259259259259,0.20167109760729207,0.9411764705882348,0.09547190398254227,0.17,2026-01-18,187.0,187.0,36-50,888
TXN-7721740E,2025-12-20,CUST007,P00264,1,51,M,1,0.7441860465116278,Colgate Toothpaste,Personal Care,Oral Care,Colgate,135,15,375,4.1,18.79,25.38,No,258,2022-10-13,9,14,0,3,0.16888888888888887,0.10786175465248765,0.529411764705882,0.45253682487725044,0.59,2026-01-18,114.75,114.75,51-65,629
TXN-CC290592,2026-01-09,CUST029,P00264,1,38,M,1,0.4418604651162791,Colgate Toothpaste,Personal Care,Oral Care,Colgate,135,15,375,4.1,18.79,25.38,No,258,2022-10-13,9,14,0,3,0.16888888888888887,0.10786175465248765,0.529411764705882,0.45253682487725044,0.59,2026-01-18,114.75,114.75,36-50,629
TXN-83B5CE81,2025-12-20,CUST012,P00390,1,59,O,2,0.9302325581395349,Daawat Urad Dal,Staples,"Atta, Rice & Dal",Daawat,135,10,1183,4.2,16.21,34.33,No,315,2020-08-10,0,17,0,5,0.16888888888888887,0.41473604253703,0.588235294117647,0.3821603927986907,0.85,2026-01-18,121.5,121.5,51-65,781
TXN-89E20151,2026-01-03,CUST003,P00390,1,31,O,2,0.2790697674418604,Daawat Urad Dal,Staples,"Atta, Rice & Dal",Daawat,135,10,1183,4.2,16.21,34.33,No,315,2020-08-10,0,17,0,5,0.16888888888888887,0.41473604253703,0.588235294117647,0.3821603927986907,0.85,2026-01-18,121.5,121.5,19-35,781
TXN-83B5CE81,2025-12-20,CUST012,P00540,1,59,O,2,0.9302325581395349,Aavin Paneer,Fresh,Dairy & Eggs,Aavin,75,15,908,3.4,34.31,36.72,Yes,6,2022-06-23,5,2,1,1,0.07999999999999999,0.3102924420812761,0.11764705882352922,0.8758865248226951,0.79,2026-01-18,63.75,63.75,51-65,654
TXN-164C6C2E,2026-01-09,CUST029,P00540,1,38,M,1,0.4418604651162791,Aavin Paneer,Fresh,Dairy & Eggs,Aavin,75,15,908,3.4,34.31,36.72,Yes,6,2022-06-23,5,2,1,1,0.07999999999999999,0.3102924420812761,0.11764705882352922,0.8758865248226951,0.79,2026-01-18,63.75,63.75,36-50,654
TXN-7C871D91,2026-01-20,CUST026,P00540,1,34,F,0,0.34883720930232553,Aavin Paneer,Fresh,Dairy & Eggs,Aavin,75,15,908,3.4,34.31,36.72,Yes,6,2022-06-23,5,2,1,1,0.07999999999999999,0.3102924420812761,0.11764705882352922,0.8758865248226951,0.79,2026-01-18,63.75,63.75,19-35,654
TXN-83B5CE81,2025-12-20,CUST012,P00153,2,59,O,2,0.9302325581395349,Bingo Popcorn,Snacks,Snacks & Biscuits,Bingo,96,5,1560,4.4,14.1,37.39,No,550,2022-11-07,10,7,0,4,0.1111111111111111,0.5579187238890999,0.7058823529411764,0.32460447354064376,0.65,2026-01-18,91.2,182.4,51-65,729
T000180,2025-12-21,CUST019,P00373,4,45,O,2,0.6046511627906977,Tide Dishwash Bar,Household,Cleaning & Laundry,Tide,432,5,423,4.7,8.55,37.86,No,368,2021-03-28,3,76,0,2,0.6088888888888889,0.12609191036840106,0.8823529411764703,0.17321331151118388,0.64,2026-01-18,410.4,1641.6,36-50,739
T000181,2025-12-21,CUST019,P00766,1,45,O,2,0.6046511627906977,Fortune Groundnut Oil,Staples,Edible Oils & Ghee,Fortune,365,20,550,3.3,36.66,33.83,No,691,2020-07-27,6,27,0,5,0.5096296296296297,0.17432586403342196,0.0588235294117645,0.9399890889252591,0.38,2026-01-18,292.0,292.0,36-50,826
